Symbol,Date,Open,High,Low,Close,Adj Close,Volume
HDFC,22-12-2011,215.75,222.399994,214.399994,221.425003,199.899399,6788034
HDFC,23-12-2011,222.100006,223.25,218,218.774994,197.507019,3427650
HDFC,26-12-2011,219.5,222.699997,218.524994,221.850006,200.283081,2282380
HDFC,27-12-2011,220.149994,221.800003,217.850006,219.850006,198.477509,3147118
HDFC,28-12-2011,221.25,221.5,216.524994,219.899994,198.522629,3834170
HDFC,29-12-2011,217.824997,221,213,214.800003,193.918442,5465314
HDFC,30-12-2011,216.899994,217,211.050003,213.425003,192.677124,3838208
HDFC,02-01-2012,214.449997,214.899994,209.75,213.425003,192.677124,3514998
HDFC,03-01-2012,215.699997,220.449997,215,219.574997,198.229233,3439238
HDFC,04-01-2012,220.949997,222.475006,215.425003,221.649994,200.102539,4871478
HDFC,05-01-2012,222,223.350006,220.149994,221.824997,200.260513,3380606
HDFC,06-01-2012,220.5,228.574997,219.475006,226.649994,204.61647,3977222
HDFC,09-01-2012,225.949997,228.550003,223,227.850006,205.699814,4231968
HDFC,10-01-2012,230,231.149994,228,229.850006,207.505386,4491386
HDFC,11-01-2012,230.25,232,227.5,231.324997,208.83699,3859556
HDFC,12-01-2012,230.850006,234.550003,230.600006,233.324997,210.642563,3987722
HDFC,13-01-2012,235,236.524994,230.524994,234.800003,211.974182,3690842
HDFC,16-01-2012,233.399994,233.925003,229.125,230.25,207.866501,3191710
HDFC,17-01-2012,231.949997,234.5,231.5,234.199997,211.43251,3661008
HDFC,18-01-2012,236.449997,242.699997,234.800003,240.949997,217.526321,10068622
HDFC,19-01-2012,243,245.125,240.149994,243.399994,219.738129,8421088
HDFC,20-01-2012,245,246.725006,240.225006,245.274994,221.430847,7195130
HDFC,23-01-2012,243,243.875,240.449997,242,218.474213,3766864
HDFC,24-01-2012,242.625,246.550003,240.274994,244.399994,220.6409,7531976
HDFC,25-01-2012,245.125,246.5,242.875,245.100006,221.272873,7409550
HDFC,27-01-2012,251.949997,252,239.824997,242.100006,218.564499,7438818
HDFC,30-01-2012,241.475006,241.5,236.5,239.524994,216.239838,4987508
HDFC,31-01-2012,241.75,247.5,239.925003,246.050003,222.130493,5326924
HDFC,01-02-2012,247.25,249.850006,240.675003,248.574997,224.410034,6010298
HDFC,02-02-2012,249.5,250,245.649994,248.949997,224.748581,11420854
HDFC,03-02-2012,248.75,254,247.625,253.125,228.517731,7457502
HDFC,06-02-2012,255,258,250,253.850006,229.172241,8719312
HDFC,07-02-2012,257,257.700012,254,254.649994,229.89447,6037854
HDFC,08-02-2012,255.350006,258.899994,251.375,254.225006,229.510803,6930574
HDFC,09-02-2012,252.850006,262.975006,252.824997,261.274994,235.875397,8680512
HDFC,10-02-2012,261.399994,262.825012,257,258.75,233.595917,5757586
HDFC,13-02-2012,259.325012,262.5,257.950012,260.975006,235.604614,7307162
HDFC,14-02-2012,261.25,261.899994,257.524994,258.950012,233.776459,6557414
HDFC,15-02-2012,260.25,267.450012,258.625,266.524994,240.615067,9689792
HDFC,16-02-2012,265.5,268.924988,261.625,263.225006,237.635864,4062132
HDFC,17-02-2012,265.625,266.5,260.049988,264.149994,238.470947,7109824
HDFC,21-02-2012,263,266.75,260.25,266.024994,240.163681,7415568
HDFC,22-02-2012,265,269.450012,263.325012,265.725006,239.892838,6961554
HDFC,23-02-2012,263.600006,267.975006,263.600006,266.575012,240.660187,8547874
HDFC,24-02-2012,263.600006,267.700012,257.674988,262.325012,236.823349,8190084
HDFC,27-02-2012,263.450012,265.725006,256.075012,257.799988,232.73822,7660646
HDFC,28-02-2012,259.625,266.700012,256.600006,265.25,239.464035,7400574
HDFC,29-02-2012,266.950012,269.950012,256.674988,258.549988,233.415314,9994318
HDFC,01-03-2012,258.5,261.149994,252.649994,257,232.016022,6099246
HDFC,02-03-2012,257,262.5,253.875,259.375,234.160156,4058348
HDFC,05-03-2012,260,260.475006,252.774994,255.475006,230.639252,5025686
HDFC,06-03-2012,254.899994,260.5,251.625,253.699997,229.036819,5798594
HDFC,07-03-2012,253.425003,259,248.774994,257.825012,232.760834,3788818
HDFC,09-03-2012,261,263.5,259.825012,261.600006,236.168839,4657522
HDFC,12-03-2012,267,267.25,258.5,259.475006,234.250412,5608692
HDFC,13-03-2012,261.5,263.75,260.174988,262.200012,236.71051,5539714
HDFC,14-03-2012,264.049988,265,260.725006,264.100006,238.425781,5860562
HDFC,15-03-2012,264,265,254.524994,255.399994,230.571564,7469598
HDFC,16-03-2012,255,262.450012,252.5,253.925003,229.23996,6405304
HDFC,19-03-2012,255.024994,255.024994,247.550003,249.425003,225.177429,7649884
HDFC,20-03-2012,248,255.425003,246.5,252.699997,228.134033,3162136
HDFC,21-03-2012,251.5,258.924988,251.5,257.825012,232.760834,6010786
HDFC,22-03-2012,256.950012,261.200012,250.050003,252.125,227.614929,5640032
HDFC,23-03-2012,254.75,259.375,250.475006,256.975006,231.993454,4023582
HDFC,26-03-2012,256.75,258.25,252.824997,255.824997,230.955246,4916458
HDFC,27-03-2012,257.5,260.899994,256,259.424988,234.205261,5928676
HDFC,28-03-2012,259.25,259.25,255.024994,256.725006,231.767731,4349746
HDFC,29-03-2012,254,257.049988,252.5,255.050003,230.255569,8112558
HDFC,30-03-2012,256,261.924988,254.875,259.924988,234.656647,5592488
HDFC,02-04-2012,259,264.975006,258.049988,264.174988,238.493484,2765466
HDFC,03-04-2012,266.5,268.200012,264,265.100006,239.328568,6460406
HDFC,04-04-2012,262.625,264.5,262.200012,263.274994,237.681015,2087538
HDFC,09-04-2012,261.875,263.149994,260,260.875,235.514328,2518370
HDFC,10-04-2012,261.700012,263,257.924988,262.424988,236.913605,2917036
HDFC,11-04-2012,260.924988,265.475006,258.549988,263.225006,237.635864,3731624
HDFC,12-04-2012,262.5,267.25,262.149994,265.200012,239.418854,6051644
HDFC,13-04-2012,268.200012,268.875,261.950012,264.674988,238.944885,4916714
HDFC,16-04-2012,264.450012,265.5,262.049988,264.875,239.125458,8698042
HDFC,17-04-2012,266,267.950012,260.549988,265.125,239.351135,7832904
HDFC,18-04-2012,266.5,269.950012,266.5,268.825012,242.691452,6000142
HDFC,19-04-2012,270,277.799988,268.600006,277.024994,250.094284,8183338
HDFC,20-04-2012,276.125,279,273.225006,275.549988,248.762711,7862550
HDFC,23-04-2012,275.975006,278,271.649994,272.674988,246.167175,4218824
HDFC,24-04-2012,273.049988,273.25,269.700012,270.924988,244.587311,4380390
HDFC,25-04-2012,272,274.75,269,273.325012,246.754013,5389194
HDFC,26-04-2012,272.5,274.975006,269.5,270.25,243.977936,4669476
HDFC,27-04-2012,271,273,267.100006,270.575012,244.271362,2274510
HDFC,30-04-2012,271.899994,274.5,270.174988,271.25,244.880707,3019510
HDFC,02-05-2012,270.350006,275.5,270.350006,274.950012,248.221024,4489174
HDFC,03-05-2012,272.75,279,272.725006,277.024994,250.094284,6857274
HDFC,04-05-2012,275.600006,276.850006,267.325012,268.75,242.623749,6175944
HDFC,07-05-2012,265.950012,267.274994,258.200012,266.125,240.253937,8356344
HDFC,08-05-2012,266.450012,268.200012,256.625,257.674988,232.625397,5641540
HDFC,09-05-2012,256.850006,261.299988,252.699997,256.325012,231.406647,7511996
HDFC,10-05-2012,255.524994,261.450012,255,258.75,233.595917,6042190
HDFC,11-05-2012,256.625,260,254.100006,255.274994,230.45871,4025042
HDFC,14-05-2012,255.375,255.899994,247.024994,250.274994,225.944794,5517424
HDFC,15-05-2012,248,252.225006,248,249.550003,225.290268,4009732
HDFC,16-05-2012,247,249.350006,243,247.600006,223.529831,8480436
HDFC,17-05-2012,248.5,253.25,247.5,248.899994,224.703445,5809260
HDFC,18-05-2012,244.899994,251.949997,244.5,250.274994,225.944794,4807208
HDFC,21-05-2012,250.125,253.925003,246.975006,248.725006,224.545456,4271170
HDFC,22-05-2012,251.899994,252.5,243.475006,244.625,220.84404,5548406
HDFC,23-05-2012,245,246.449997,241.100006,243.600006,219.918701,6347944
HDFC,24-05-2012,246.5,251.350006,242.5,249.850006,225.561127,5769622
HDFC,25-05-2012,249.899994,251.574997,247.800003,250,225.696518,5597286
HDFC,28-05-2012,250.600006,255.300003,250,254.375,229.64621,6103426
HDFC,29-05-2012,255.074997,255.975006,251.050003,252.475006,227.930893,5286512
HDFC,30-05-2012,250.024994,252.699997,248.274994,250.324997,225.989914,5083640
HDFC,31-05-2012,248,254.449997,247.675003,253.100006,228.495163,9519560
HDFC,01-06-2012,252,253.574997,245,245.199997,221.363159,5854374
HDFC,04-06-2012,244,249.25,242.524994,247.824997,223.732925,5680484
HDFC,05-06-2012,250,252.449997,249.225006,250.75,226.373611,5355356
HDFC,06-06-2012,252.425003,261.5,251.75,259.950012,234.679245,12545846
HDFC,07-06-2012,262.100006,269.75,261.5,268.899994,242.759171,9900246
HDFC,08-06-2012,270.450012,271.375,265.475006,269.549988,243.345978,9661372
HDFC,11-06-2012,270.549988,274.450012,269.200012,270.975006,244.632477,6535942
HDFC,12-06-2012,269.399994,275.424988,268.975006,274.799988,248.085587,5626920
HDFC,13-06-2012,275.5,276.200012,269.899994,270.875,244.542191,4032366
HDFC,14-06-2012,270,273.700012,266.325012,267.200012,241.224442,4321276
HDFC,15-06-2012,267.5,274.850006,267.475006,273.774994,247.160263,4966112
HDFC,18-06-2012,276,276,264.774994,267.475006,241.472687,5618732
HDFC,19-06-2012,267.399994,269.5,263.149994,268.225006,242.149796,5930368
HDFC,20-06-2012,268.5,270.25,264.274994,267.100006,241.134155,4767236
HDFC,21-06-2012,266.5,272.350006,265.649994,271.450012,245.061279,5326328
HDFC,22-06-2012,267.549988,272.549988,267.549988,272.174988,245.715775,3084408
HDFC,25-06-2012,272.700012,274.25,267.5,268.350006,242.262619,3187424
HDFC,26-06-2012,269,274,268.149994,271.725006,245.309509,2926564
HDFC,27-06-2012,273,277.350006,273,274.5,247.814743,5968644
HDFC,28-06-2012,273.450012,276.325012,271.625,274.25,251.529221,6071220
HDFC,29-06-2012,276.049988,282.450012,276.024994,281.774994,258.430786,6329586
HDFC,02-07-2012,282,287.5,280,286.975006,263.199982,4100762
HDFC,03-07-2012,287.950012,290,285.850006,287.924988,264.071289,4233400
HDFC,04-07-2012,288.350006,290.424988,287.825012,289,265.057281,6405142
HDFC,05-07-2012,288.950012,292.5,287.725006,292.049988,267.854523,4190764
HDFC,06-07-2012,291.049988,294.5,289.25,290.75,266.662231,7870760
HDFC,09-07-2012,289.975006,290.875,284.549988,289.075012,265.126068,3830580
HDFC,10-07-2012,290,296.149994,288.75,294.325012,269.941101,6771508
HDFC,11-07-2012,293.450012,296.899994,292.549988,293.5,269.184418,6149722
HDFC,12-07-2012,291.950012,295.450012,287.799988,290.049988,266.020233,3791874
HDFC,13-07-2012,292.5,295.700012,291.225006,293.524994,269.207367,4754286
HDFC,16-07-2012,294,296.350006,290.524994,291.325012,267.189636,6425080
HDFC,17-07-2012,293.5,294.375,289.299988,291.625,267.464722,4269678
HDFC,18-07-2012,292.350006,294.350006,290.049988,293.5,269.184418,3558998
HDFC,19-07-2012,294.299988,295.399994,292.774994,294.700012,270.285034,2400224
HDFC,20-07-2012,294.5,294.5,290.5,291.299988,267.166656,2084472
HDFC,23-07-2012,288.700012,290,285.524994,286.5,262.764343,3047264
HDFC,24-07-2012,286.274994,288.725006,285.100006,287.024994,263.24585,2652794
HDFC,25-07-2012,287.225006,290.399994,286.850006,288.024994,264.163025,4407852
HDFC,26-07-2012,289,289.375,281.5,282.899994,259.462616,8852708
HDFC,27-07-2012,286,294.350006,282.325012,292.299988,268.083801,6715436
HDFC,30-07-2012,293.549988,295.950012,292,293.625,269.299103,4233142
HDFC,31-07-2012,295,295,289.924988,293.875,269.528351,4195704
HDFC,01-08-2012,292.774994,294.174988,288.799988,293.25,268.95517,3935494
HDFC,02-08-2012,293.25,294.600006,288.649994,291.25,267.12085,3442730
HDFC,03-08-2012,290.5,294.5,289.875,294.100006,269.734711,4975750
HDFC,06-08-2012,296.575012,301,296.5,300.125,275.26059,6164588
HDFC,07-08-2012,301,301.149994,298.5,300.049988,275.191772,5614382
HDFC,08-08-2012,300,301,297.350006,299.450012,274.641479,4026558
HDFC,09-08-2012,300.5,303.5,299.25,302.325012,277.278351,4936560
HDFC,10-08-2012,300,303.450012,299.825012,301.075012,276.131866,7563710
HDFC,13-08-2012,300,304.75,300,303.725006,278.562317,4210852
HDFC,14-08-2012,303.524994,304.5,301.625,304.075012,278.883331,5612784
HDFC,16-08-2012,304,304.075012,298.924988,300.024994,275.168854,4071648
HDFC,17-08-2012,299.299988,301.125,295.899994,297.549988,272.898895,3843078
HDFC,21-08-2012,297.5,299.25,294.100006,298.200012,273.495056,4170420
HDFC,22-08-2012,297.200012,300.225006,295.674988,298.450012,273.724304,4790430
HDFC,23-08-2012,299.700012,302.274994,297.625,298.850006,274.091187,4712524
HDFC,24-08-2012,296.75,300.200012,296.625,298.149994,273.449158,3354188
HDFC,27-08-2012,297.5,299.450012,296.024994,297.174988,272.554932,2023362
HDFC,28-08-2012,296.450012,297.274994,293.25,294.674988,270.262054,4447982
HDFC,29-08-2012,294.625,297.899994,293.125,294.274994,269.895203,3364814
HDFC,30-08-2012,293,301,293,297.950012,273.265747,11358202
HDFC,31-08-2012,295.174988,300,294.625,297.674988,273.013519,6253370
HDFC,03-09-2012,298.774994,298.899994,294,295.225006,270.766571,3718908
HDFC,04-09-2012,295.274994,296.174988,293.600006,295.049988,270.606049,2886294
HDFC,05-09-2012,294,298,293.674988,296.049988,271.523163,6079236
HDFC,06-09-2012,295.049988,296.75,293.049988,294.075012,269.711823,2548726
HDFC,07-09-2012,297.125,297.5,292.850006,295.200012,270.743591,5602574
HDFC,10-09-2012,295.75,298.5,294.674988,295.575012,271.087555,3017446
HDFC,11-09-2012,294.375,298.5,291.674988,297.200012,272.577911,3155772
HDFC,12-09-2012,297.625,300,296.950012,299.600006,274.779022,3195508
HDFC,13-09-2012,300.5,300.75,296.774994,299.600006,274.779022,1699880
HDFC,14-09-2012,303.299988,307.375,300.475006,306.375,280.992767,12885610
HDFC,17-09-2012,309.5,309.975006,302.75,304.149994,278.952087,10543424
HDFC,18-09-2012,304.149994,306,301.924988,302.725006,277.645203,5019588
HDFC,20-09-2012,301,305,300.5,303.450012,278.31015,5245664
HDFC,21-09-2012,304.350006,314.5,302.549988,312.575012,286.679108,11801424
HDFC,24-09-2012,312.75,318.450012,311.399994,317.5,291.196167,8787440
HDFC,25-09-2012,316.5,319.450012,313.075012,318.450012,292.067352,5843072
HDFC,26-09-2012,317.424988,318.299988,312.075012,315.375,289.247192,5365254
HDFC,27-09-2012,316.5,318.5,312.600006,315.399994,289.27005,7930872
HDFC,28-09-2012,315.950012,317.149994,313.049988,314.575012,288.513458,5503844
HDFC,01-10-2012,314.5,316,310,311.424988,285.62439,4027392
HDFC,03-10-2012,312,313.399994,308.975006,309.725006,284.065247,5516114
HDFC,04-10-2012,310.75,316.950012,310.725006,315.649994,289.49942,6326032
HDFC,05-10-2012,319,319.325012,252.524994,311.200012,285.41806,7473512
HDFC,08-10-2012,311.950012,311.950012,308.274994,310.350006,284.638489,4645336
HDFC,09-10-2012,312.475006,315.25,311,312.875,286.954285,2155384
HDFC,10-10-2012,312,312,308.100006,308.975006,283.377411,2147508
HDFC,11-10-2012,310.575012,313.899994,309.225006,312.424988,286.541504,4906466
HDFC,12-10-2012,315,317.5,313,315.575012,289.430603,7753204
HDFC,15-10-2012,316.200012,317.450012,311.299988,317.075012,290.806305,3786034
HDFC,16-10-2012,317.625,317.75,314.049988,315.200012,289.08667,3636918
HDFC,17-10-2012,316,316.25,313.25,314.049988,288.031952,3216886
HDFC,18-10-2012,315,318.950012,312.225006,318.100006,291.746399,2809230
HDFC,19-10-2012,316,317.5,313.5,314.25,288.215363,4527700
HDFC,22-10-2012,312.600006,320,312.600006,319.5,293.030426,4120702
HDFC,23-10-2012,319.524994,319.75,316.25,317.049988,290.783356,4166480
HDFC,25-10-2012,316.325012,320.5,314.5,318.674988,292.273712,8505670
HDFC,29-10-2012,318.924988,321.25,317.774994,320.299988,293.764099,2756164
HDFC,30-10-2012,318.524994,322.399994,315.299988,316.825012,290.577026,4417452
HDFC,31-10-2012,317.049988,317.950012,315.024994,317.100006,290.829285,3746484
HDFC,01-11-2012,316.375,317.850006,313.75,314.299988,288.261169,3529230
HDFC,02-11-2012,319,319,314,315.149994,289.040802,2716386
HDFC,05-11-2012,316,318,315.375,317.5,291.196167,2011064
HDFC,06-11-2012,316.975006,320.600006,316.975006,319.774994,293.282654,3639042
HDFC,07-11-2012,319.875,322.5,318.450012,320.024994,293.511902,4100330
HDFC,08-11-2012,318.25,320.5,317.75,319.5,293.030426,1933900
HDFC,09-11-2012,319.125,321.5,317.5,319.674988,293.190918,2210388
HDFC,12-11-2012,318.625,326.899994,318.625,325.649994,298.670898,4828728
HDFC,15-11-2012,323.5,323.700012,319.5,323.125,296.355103,4721170
HDFC,16-11-2012,321.5,324.299988,320.075012,321.125,294.520782,6051412
HDFC,19-11-2012,319.875,323.950012,319.725006,323.375,296.584381,2893974
HDFC,20-11-2012,324.549988,327.950012,324.125,326.924988,299.84021,4676694
HDFC,21-11-2012,327.575012,332.75,324.850006,331.850006,304.35733,6464892
HDFC,22-11-2012,333.399994,335.575012,332,334.549988,306.833557,4220482
HDFC,23-11-2012,334.75,336.299988,329.524994,334.875,307.131622,2624856
HDFC,26-11-2012,336.5,336.850006,330.049988,330.950012,303.53186,2740768
HDFC,27-11-2012,332.450012,341.899994,332.450012,340.25,312.06134,8251336
HDFC,29-11-2012,338.75,351.875,337.700012,349.924988,320.934784,12599726
HDFC,30-11-2012,350.5,352.75,344.799988,351.975006,322.815002,7819646
HDFC,03-12-2012,350,350.575012,342,343.475006,315.019196,5818170
HDFC,04-12-2012,342.049988,345,340.524994,342.575012,314.193726,4339744
HDFC,05-12-2012,344.5,347.5,343.5,346.299988,317.610107,4609930
HDFC,06-12-2012,347.899994,349.25,340.399994,347.375,318.596039,5452276
HDFC,07-12-2012,347.625,349,344,346.549988,317.839386,3968316
HDFC,10-12-2012,345,348.25,344.825012,346.5,317.793549,4162052
HDFC,11-12-2012,347.625,349.5,343.149994,345.424988,316.807617,6750276
HDFC,12-12-2012,345.625,348,344.25,346.924988,318.183289,3868252
HDFC,13-12-2012,346.924988,348,344.5,345.524994,316.899323,3141616
HDFC,14-12-2012,345.024994,347.200012,342.674988,344.375,315.844604,4186946
HDFC,17-12-2012,343.950012,343.950012,336.799988,338.25,310.227081,6115106
HDFC,18-12-2012,338.975006,341.100006,334.875,337.975006,309.974823,6687536
HDFC,19-12-2012,337.274994,344.625,337.25,344,315.500671,8244506
HDFC,20-12-2012,343,343.5,340.125,341.700012,313.391205,5130374
HDFC,21-12-2012,340.5,341,337.024994,338,309.997772,5543122
HDFC,24-12-2012,340,340.075012,335.899994,338.049988,310.043579,2741126
HDFC,26-12-2012,339.049988,342.424988,336.549988,340.149994,311.969604,2861608
HDFC,27-12-2012,342,342,338.350006,340.049988,311.877869,4929084
HDFC,28-12-2012,340.549988,341.5,337.075012,338.825012,310.754425,3512132
HDFC,31-12-2012,338.5,340,337,339.299988,311.190063,2553644
HDFC,01-01-2013,341.049988,342.549988,339.825012,342.25,313.89563,2014606
HDFC,02-01-2013,344.950012,345,341.524994,343.674988,315.202576,4854798
HDFC,03-01-2013,345,345,340.200012,341.674988,313.368256,4571366
HDFC,04-01-2013,342.5,342.5,336.399994,339.674988,311.533966,5442254
HDFC,07-01-2013,341.850006,341.850006,333,334.100006,306.420837,5502284
HDFC,08-01-2013,334,336.700012,332.850006,335.125,307.360931,4942598
HDFC,09-01-2013,336,336.274994,333.024994,333.75,306.099823,6435982
HDFC,10-01-2013,334.75,339,333.25,337.899994,309.906006,4565184
HDFC,11-01-2013,338.450012,338.450012,333.350006,334.649994,306.925262,5141714
HDFC,14-01-2013,334.075012,335.25,333.549988,334.649994,306.925262,5694874
HDFC,15-01-2013,335.399994,337.725006,332.5,334.149994,306.466705,4131688
HDFC,16-01-2013,332.774994,334.600006,328.799988,330.25,302.889801,4575378
HDFC,17-01-2013,328.850006,335.424988,327.024994,333.399994,305.778809,6422072
HDFC,18-01-2013,335,337,327.649994,331.424988,303.967468,10112346
HDFC,21-01-2013,330,331.700012,327.375,329.274994,301.995575,5427360
HDFC,22-01-2013,329.25,330.5,323.774994,326.875,299.794403,4243064
HDFC,23-01-2013,328.5,331.5,327.174988,328.299988,301.101349,3539870
HDFC,24-01-2013,327.799988,331.375,327.625,330.149994,302.798096,3073980
HDFC,25-01-2013,330.149994,333.5,327.774994,332.524994,304.976288,2794866
HDFC,28-01-2013,332.625,336,332.225006,335.174988,307.406799,3684010
HDFC,29-01-2013,335.375,335.450012,325,326.225006,299.198273,5980874
HDFC,30-01-2013,326.5,329.200012,322,328.325012,301.124298,5019816
HDFC,31-01-2013,328.299988,328.950012,320.049988,321.524994,294.887695,6944192
HDFC,01-02-2013,322.399994,322.424988,318.100006,320.075012,293.55777,5242072
HDFC,04-02-2013,320.575012,324.75,320,323.450012,296.653198,5237900
HDFC,05-02-2013,318.174988,323.600006,318.174988,322.075012,295.39212,3730010
HDFC,06-02-2013,323.299988,323.450012,318.600006,319.75,293.259674,4936794
HDFC,07-02-2013,318.149994,321.5,317.274994,320.75,294.176849,4541418
HDFC,08-02-2013,320.25,326.700012,320.25,325.024994,298.097717,9413328
HDFC,11-02-2013,325,329.975006,325,328.475006,301.261902,7583530
HDFC,12-02-2013,327.825012,333.5,327.825012,332.600006,305.045135,7916418
HDFC,13-02-2013,331.649994,333.700012,329.75,332.100006,304.586548,7254416
HDFC,14-02-2013,332,339.200012,331,337.399994,309.447449,8842076
HDFC,15-02-2013,335.850006,340.399994,334.100006,338.375,310.341705,6244390
HDFC,18-02-2013,339,340.450012,337,338,309.997772,4734582
HDFC,19-02-2013,337.25,338.700012,335.774994,337.399994,309.447449,1187406
HDFC,20-02-2013,338.75,340.399994,337.450012,338.475006,310.433441,3430842
HDFC,21-02-2013,337.5,338.725006,332.024994,333.125,305.526642,5435936
HDFC,22-02-2013,331.100006,333.200012,328.774994,329.649994,302.339508,3854192
HDFC,25-02-2013,331.625,332.600006,327.049988,328.225006,301.032532,3776472
HDFC,26-02-2013,327.399994,331.5,322.700012,325.625,298.647949,5871320
HDFC,27-02-2013,326.149994,327,320.450012,321.375,294.750061,6435668
HDFC,28-02-2013,323.475006,327.475006,309.674988,312.674988,286.770844,13943502
HDFC,01-03-2013,312.5,314.799988,308.149994,311.25,285.463898,8610364
HDFC,04-03-2013,310.174988,315.149994,309,313.825012,287.825592,5984900
HDFC,05-03-2013,315.450012,317.350006,311.575012,316.475006,290.256012,5278790
HDFC,06-03-2013,317.475006,318.575012,314.5,315.25,289.132507,5466658
HDFC,07-03-2013,314.174988,321.475006,313.575012,320.899994,294.314423,2975492
HDFC,08-03-2013,322.100006,330,321.700012,328.649994,301.422363,5298430
HDFC,11-03-2013,328.649994,329.850006,325.125,327.625,300.4823,4252292
HDFC,12-03-2013,326.5,327.850006,320.049988,322,295.323303,3447862
HDFC,13-03-2013,320.524994,322.950012,316.100006,317.450012,291.150238,3956686
HDFC,14-03-2013,317.450012,326.75,307.674988,324.625,297.730835,15957218
HDFC,15-03-2013,322.5,324.950012,316.899994,319.700012,293.213898,7719804
HDFC,18-03-2013,316.5,327,315,321.649994,295.002319,8780962
HDFC,19-03-2013,321.5,321.899994,312,315.774994,289.614014,10014230
HDFC,20-03-2013,316,316.725006,310.5,312.75,286.83963,5668218
HDFC,21-03-2013,311.325012,314.399994,301.875,303.5,278.355988,7226294
HDFC,22-03-2013,304.5,307.299988,301.299988,302.625,277.553467,14762950
HDFC,25-03-2013,305.5,306.674988,303.774994,304.700012,279.456573,13599488
HDFC,26-03-2013,303,308.75,301.274994,307.25,281.795258,6637202
HDFC,28-03-2013,308.25,315.575012,303.475006,312.674988,286.770844,9748046
HDFC,01-04-2013,312.325012,314.5,310.5,311.924988,286.082947,3354386
HDFC,02-04-2013,312.5,317.149994,308.950012,314.950012,288.857361,3428710
HDFC,03-04-2013,314,315.825012,309.75,311.825012,285.991241,3351808
HDFC,04-04-2013,309.399994,311.700012,306.725006,308.075012,282.551971,4090992
HDFC,05-04-2013,307.475006,313.200012,306.700012,310.475006,284.753143,6479960
HDFC,08-04-2013,309.475006,314.475006,308.875,312.225006,286.358124,4326064
HDFC,09-04-2013,314.049988,314.049988,308.700012,310.299988,284.59256,7380204
HDFC,10-04-2013,313.399994,316.825012,309.475006,316,289.820404,7572252
HDFC,11-04-2013,316.25,321,315.950012,319.625,293.14505,12533034
HDFC,12-04-2013,318.049988,322.924988,318.049988,321.850006,295.18576,7603040
HDFC,15-04-2013,321.049988,321.725006,317.5,320.774994,294.199799,7961884
HDFC,16-04-2013,321.5,332.924988,321.174988,331.674988,304.196747,6870156
HDFC,17-04-2013,332.5,335.924988,328.399994,330.049988,302.70636,7478474
HDFC,18-04-2013,327,337.700012,327,336.799988,308.897125,4611892
HDFC,22-04-2013,337.350006,351,337.350006,349.149994,320.223999,9930076
HDFC,23-04-2013,349.399994,350,339.399994,344.5,315.959229,11931780
HDFC,25-04-2013,346.174988,347.5,340.024994,344.774994,316.211487,12947562
HDFC,26-04-2013,343.825012,346.125,341.5,344.549988,316.005096,4284372
HDFC,29-04-2013,344.125,348.424988,343.25,347.575012,318.779449,5837716
HDFC,30-04-2013,347,347.975006,338.399994,341.149994,312.886749,6276136
HDFC,02-05-2013,342.200012,347,341.149994,346.25,317.564301,6151634
HDFC,03-05-2013,346.299988,347,339.325012,340.475006,312.2677,6143292
HDFC,06-05-2013,339.5,339.649994,334.975006,337.75,309.768494,3836730
HDFC,07-05-2013,338.149994,344.950012,336.25,344.024994,315.523621,5549232
HDFC,08-05-2013,344.5,349.75,343.25,348.575012,319.696655,4326978
HDFC,09-05-2013,349.524994,349.75,344.100006,345.024994,316.440765,2261680
HDFC,10-05-2013,344.350006,352.450012,344.325012,351.674988,322.539795,6956628
HDFC,13-05-2013,352.5,355.725006,345.399994,346.375,317.678864,4796986
HDFC,14-05-2013,345.024994,347.450012,342.549988,344.524994,315.982147,3326838
HDFC,15-05-2013,346.75,358,345.674988,357.424988,327.813416,7086740
HDFC,16-05-2013,356,362,355.5,361.399994,331.459076,5830308
HDFC,17-05-2013,361.25,361.25,354.600006,359.450012,329.670715,6409926
HDFC,20-05-2013,359.75,362,356.075012,357.25,327.652924,2920804
HDFC,21-05-2013,357,359,352.524994,353.899994,324.580444,4603250
HDFC,22-05-2013,353.75,356,349,351.725006,322.585693,2706056
HDFC,23-05-2013,349.5,353.225006,347.149994,349.299988,320.361572,3952624
HDFC,24-05-2013,352.875,352.875,347.149994,350.674988,321.62265,4132120
HDFC,27-05-2013,349.299988,358.5,349.299988,357.524994,327.905151,4497604
HDFC,28-05-2013,357.125,360.399994,353.399994,356.649994,327.1026,3353958
HDFC,29-05-2013,355.024994,359.225006,351.924988,357.975006,328.317902,2466746
HDFC,30-05-2013,355.049988,363.649994,355.049988,362.575012,332.536774,7678728
HDFC,31-05-2013,358.625,360.350006,348.850006,350.25,321.232849,6166448
HDFC,03-06-2013,349,350.700012,343.274994,344.575012,316.028046,3945062
HDFC,04-06-2013,343.649994,346.899994,340.5,341.524994,313.230682,2808162
HDFC,05-06-2013,341,347.200012,339.25,343.975006,315.477753,3781838
HDFC,06-06-2013,341.75,344.700012,339,341.100006,312.840942,3558206
HDFC,07-06-2013,340.875,346.700012,336.600006,338.075012,310.066559,4778112
HDFC,10-06-2013,340.524994,343.5,335.75,338.174988,310.158234,3184006
HDFC,11-06-2013,336.725006,340.450012,331.100006,332.450012,304.907532,5910430
HDFC,12-06-2013,331,336.700012,329.225006,331.975006,304.471954,4907826
